Customer ID,Internal Obligor ID,Loan Amount,Outstanding Balance,Interest Rate,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Loan to Value Ratio,Debt Service Coverage Ratio,Interest Coverage Ratio,Loan Default Probability,Anomaly_ISO
16152900000000.0,641753a3-21ca-4d73-8f6c-94175c7dd4f3,21656936.98,7332853.19,9.06,375603043.3,136561123.4,22276169.09,33426468.71,219559508.1,17816347.43,23352754.08,0.63,2.54,6.37,0.16,1
65830600000000.0,2134bc54-f78c-44e6-86ac-4ef8dcb3dd13,93313951.28,1228741.3,10.31,288069683.6,56518684.43,37885407.39,5759909.56,463773683.9,87762179.07,7139633.55,0.81,2.97,8.44,0.02,1
28505700000000.0,aa3d4380-b66a-431b-a1e1-85a2fe531e39,90551227.5,67544067.01,2.97,311278817.4,128780957.5,75069123.65,27103884.11,56680040.15,98730305.71,19863398.78,0.5,2.76,7.66,0.27,1
94972500000000.0,4f02d802-6559-481f-928b-844df3a614d5,1004126.93,54252275.65,9.7,227221932.5,295665383.2,20355264.01,2873400.66,76683585.71,115001450.8,28974665.38,1.41,2.33,8.84,0.04,1
93712800000000.0,9095621d-93e5-4d12-9577-6c725830fe4b,39159069.21,72986296.75,13.8,110762559.9,232989041.7,69691346.07,27000989.54,245000142.0,50011526.28,25497490.51,1.22,1.04,7.49,0.12,1
16465600000000.0,a1faaf03-c51f-4097-a855-d80e3e8c06d7,63851920.0,58750554.92,5.74,273518897.0,332785729.9,75117776.24,23894537.4,389417384.5,37221368.79,10461092.03,1.34,1.4,6.77,0.18,1
43784900000000.0,34b62c6e-aebd-47ce-9c92-2c6a7a8a860c,33624456.81,44329034.35,5.06,307064983.0,243899459.5,58660473.6,30308962.6,140064634.2,33770210.82,25096090.39,0.87,1.32,5.95,0.26,1
20989600000000.0,c6ad2c67-d32e-4fa5-8f8d-a97bf657fc60,25341480.48,36760590.37,14.1,138676599.9,250845983.5,92093111.31,27768688.01,252645053.1,113023604.8,5892760.55,0.86,1.07,5.83,0.05,1
22784700000000.0,3905f37e-dc23-488c-952b-9d18ad0e9744,35371148.87,87456514.48,13.27,481079704.8,355541096.0,20618600.81,3503881.86,198624486.1,168986232.7,817188.5,1.14,1.85,8.27,0.16,1
51500100000000.0,6b0b31ce-3091-4286-9eef-1375a125c77a,24127538.73,76584664.7,14.45,324460107.2,170526498.2,30342132.43,40557119.47,309079549.4,38750052.33,3066108.64,1.03,2.17,9.3,0.01,1
70909500000000.0,29457a89-ae4b-49ed-9984-3bac9fb1d9ba,56963928.44,62264362.8,3.61,75020952.32,15507198.28,50474178.59,41829886.0,311514728.9,16934734.95,28969799.23,1.09,2.27,8.93,0.07,1
71069000000000.0,4f09e9f6-43eb-41d6-8b79-9e045cfc770b,19245709.66,83762243.44,9.24,232758449.1,345472922.2,83410976.04,21105566.53,231428944.2,130329449.7,3365560.87,0.83,1.6,8.97,0.29,1
77840200000000.0,c62a0765-6160-4e9b-87a6-73347a3be6b6,24019946.0,83648394.97,4.16,327586090.4,220121987.5,96374140.3,41841215.66,108791495.1,134726632.3,12575558.01,1.4,1.64,8.44,0.08,1
45505400000000.0,a77bf7f2-e273-4509-b2f2-b14bcaa36790,37886964.72,58879369.4,7.23,161737044.7,201865909.2,97450591.13,21670000.99,177704409.4,168012242.8,6647988.37,1.13,1.33,6.34,0.11,1
28560400000000.0,f237bb5b-4dcb-4fdc-ac54-68698aa356fd,3569476.17,35124886.69,7.01,205806526.2,262869023.3,94862543.92,34252430.95,387293330.1,195169455.5,14536331.83,0.98,2.21,3.05,0.18,1
51800000000000.0,e69eada6-9e0d-431f-be37-c782067de4dd,1957481.89,67719796.93,9.88,251673398.0,387517876.8,25780867.31,14980821.78,241916241.6,185784690.4,15678702.29,1.31,1.04,9.39,0.07,1
35863800000000.0,d80336aa-65c1-4396-ad61-7b112950b448,38844394.7,73971922.5,11.61,234014419.6,390691099.5,26833548.22,3893087.63,318911457.7,11568398.65,21126112.17,0.61,2.05,2.4,0.27,1
22353200000000.0,2a6e30ef-102c-48d6-a9ac-26f6c09d45de,36599668.92,60750500.68,5.75,379809502.1,276020363.9,70694832.95,15632939.14,366794138.9,6089453.92,26815458.92,1.2,1.51,4.76,0.21,1
93735600000000.0,17d1260f-0433-4645-bea7-6a93222ef80a,29653378.25,52850497.65,5.79,87269906.74,366918314.8,28823101.98,15306397.6,484302604.6,21762142.24,10209146.34,1.41,1.39,9.56,0.28,1
73611800000000.0,3e2d9ba7-54d8-4cb5-b4a1-b6536756d640,92049011.58,20604833.21,10.87,97565568.35,183458766.0,74624207.36,38605084.52,427578652.3,55674901.38,17559739.47,0.86,1.11,1.76,0.14,1
40839500000000.0,d414a0ff-1e6f-4579-aa78-2ca227a05ab7,1034429.81,84397598.9,4.46,432296983.9,90259364.38,31149662.52,41966853.42,46973098.87,177583738.7,21928928.92,1.15,2.53,8.42,0.21,1
84878300000000.0,7ea66996-0cf6-430a-a4cc-9f0c80345bff,25587117.32,62096752.54,4.69,463894783.7,313127963.6,85250098.69,15453748.35,376185935.2,193377050.4,20910681.7,0.64,2.75,9.54,0.22,1
11584600000000.0,157d1f89-2356-4600-bd70-41f9187b212b,10016640.62,67447554.36,13.38,407696123.7,304122729.6,32329890.12,7631426.66,240427334.5,67795680.8,21885126.43,1.1,2.73,7.92,0.04,1
60027700000000.0,d3843c11-7686-4ac9-890a-b70a8f3c37f2,50088869.67,55831849.21,8.28,478775832.4,302825017.7,44509062.2,20752477.52,429717533.3,66684531.25,11012250.65,1.17,1.43,7.0,0.21,1
32189600000000.0,b80feb1e-f4f4-4527-a52d-8587bb2a286c,94165475.97,85337230.52,3.83,21469507.65,396071672.5,53181719.2,43773535.13,329963576.0,167773677.7,11016678.99,0.75,1.41,2.39,0.17,1
46473400000000.0,0261867e-c285-429c-84c6-a366af242284,62568940.14,76013056.32,6.51,57221170.52,190720549.9,19272008.14,25197662.09,498142609.0,2316866.22,18793667.0,0.97,1.64,9.04,0.15,1
30034500000000.0,8cd6fbcc-937b-46d0-8e9f-5ff6772672e5,19865514.28,48749847.28,13.3,10974651.02,306434498.3,32419582.54,21867439.23,151268975.9,26440610.18,16462827.37,1.1,1.26,1.78,0.09,1
74486200000000.0,499043dd-b4d0-4e9d-991c-0760ac0748b4,76055083.98,60998546.72,7.66,246433836.1,88022862.47,69654861.85,23223174.22,41670205.26,64410473.98,21264043.98,1.39,2.02,9.44,0.13,1
97982100000000.0,0a9e5988-d251-4f27-8941-93a56931faa7,50132683.12,71340863.89,5.58,271950084.8,19419769.44,94933218.9,19906105.25,315745899.8,102239238.8,5667628.66,0.6,1.1,3.53,0.19,1
28232400000000.0,31e409d2-b419-47de-950b-e3f5af34f675,39372659.91,49069838.65,5.21,79526380.63,263223946.9,74378331.03,719332.84,54992368.2,122606091.8,8011610.18,0.78,2.68,9.21,0.17,1
99792000000000.0,7d22f552-e6e2-427f-a40d-09dc83658fff,39240508.93,66038567.11,13.53,173394862.6,223975483.2,76863090.81,12393956.46,344869043.3,194013769.8,1772262.4,0.61,2.0,9.1,0.24,1
80025300000000.0,001966eb-f73d-4d07-aea3-b2d62af2f1d0,81460962.08,69348115.65,11.45,36942721.93,332622698.1,40581743.43,39036037.84,145786964.0,40737297.45,14218118.74,1.12,2.18,8.08,0.19,1
46216500000000.0,04f787ef-d931-4965-b260-410847ab8e16,95863043.72,6281803.26,6.8,120236475.3,288785364.7,31901196.23,42112376.48,113511538.4,169140603.0,27826908.64,1.0,2.17,3.09,0.19,1
46765500000000.0,9829e293-718d-494e-816c-0315abcb4d80,11221401.88,79600572.12,11.08,223077879.4,396430733.8,85797774.46,36583056.02,373364413.1,1930085.77,24671652.79,1.39,1.18,9.12,0.29,1
83749800000000.0,ca9adde8-dba6-4dd8-9d72-688f352c9439,42349394.42,76903753.24,14.26,341116718.4,123974574.3,31576360.93,38026700.99,272193209.2,45359340.56,29932686.47,0.84,1.52,4.64,0.13,1
54828900000000.0,02f0a9b0-238f-486c-8852-de8f30ed443a,86168480.87,27737833.86,4.86,415738907.9,305497247.8,69907352.63,25581165.68,44467697.69,4981032.22,18992668.5,1.13,2.71,6.02,0.27,1
78153200000000.0,e98ec595-cff8-4f81-9d98-1a75e99e350a,49768106.54,53709892.59,3.97,307381376.5,92693433.5,29446910.4,16251985.78,221447658.0,36192977.66,19455374.43,0.61,2.88,1.97,0.08,1
42674600000000.0,9d8ab0b8-9d63-4a3d-afe3-71bc9b5978e3,43124709.0,23798052.24,4.85,24486968.2,291064923.9,6025531.98,10063370.55,14923894.42,79076842.43,22645560.91,0.86,2.31,6.27,0.17,1
60544600000000.0,71ed9827-d940-48a6-aad3-a9cfddadbc03,84957568.41,25157159.85,2.3,23197498.84,180102349.1,58987594.2,15406288.43,486491682.8,135537544.7,7795582.07,0.97,1.59,3.38,0.25,1
71654800000000.0,9722862a-bb83-4457-b30d-3a84cc2af868,7827387.22,54715956.82,11.64,165211531.4,128677001.4,93609903.24,22232678.07,296068953.9,17537504.78,12582451.57,1.38,1.66,5.53,0.1,1
90758300000000.0,04c54e19-fe9a-4442-9d2d-91ba596a80bb,23272239.16,41206986.2,8.08,343130866.8,7436858.63,73953745.56,930294.15,243684969.5,194174071.7,19275423.08,1.16,1.64,8.34,0.13,1
89458700000000.0,c2a04778-e4e7-4206-ac80-149b3b1e50b1,35497327.53,71693518.32,12.81,355025183.3,182423803.6,66031933.28,37501721.53,452938394.6,151562023.8,2955292.33,1.42,1.24,6.0,0.2,1
24484500000000.0,e850a766-3b9d-474e-a325-55ccb3ba9895,35680387.86,39819420.96,11.81,478154014.9,73558191.81,44605130.48,27059035.79,198093745.0,84150420.27,19812353.22,1.12,2.47,6.72,0.21,1
75837800000000.0,a6393c08-df98-4ec7-8d53-a7175cbd34b9,64299568.82,1251799.83,8.22,497350882.9,323561574.1,53955261.98,24959220.83,256243249.1,126690380.8,23306222.63,0.54,1.17,7.25,0.12,1
38579100000000.0,df4009ff-5ca0-43e2-93cf-0b1139585814,59048808.63,83521215.6,13.73,367970379.4,298581992.9,10933697.41,12638232.24,19153694.17,11144176.24,13330104.22,0.63,1.96,2.1,0.18,1
19142700000000.0,38dc872a-41d0-4f7b-8fa2-a588b124b812,19128861.56,56821492.26,5.06,193921425.9,351656453.9,16388214.68,13101403.01,221553724.8,61392074.22,15786544.49,0.67,1.34,2.16,0.05,1
66507000000000.0,f6fc19b0-dd33-401f-abb9-9104035ca26f,70473964.58,68408684.01,14.4,265546037.0,67005123.48,48758170.02,11939331.06,318045050.8,195040990.8,22880849.29,0.89,2.31,9.02,0.18,1
39969400000000.0,0b606d2d-3379-49dc-be8c-7a47aacc8d2b,48238749.78,66961766.0,9.56,41946773.99,263219222.5,12860460.4,22653803.89,305418372.0,186321661.8,27450131.38,0.91,1.65,3.08,0.3,1
26173300000000.0,44c3af37-33a2-42a6-a633-8da7af3e5027,94909729.04,28484311.0,10.23,205215953.5,78695593.02,89522745.07,41914357.74,476308016.5,196040560.4,8402219.17,0.65,1.0,6.45,0.26,1
82052400000000.0,805203ef-4b52-4b79-a99f-c034f5725133,50195868.82,68221036.71,1.74,215283727.8,133544979.9,24098282.46,38028613.74,236479346.3,44373356.68,16864462.44,1.39,2.95,2.23,0.08,1
70794200000000.0,59e69afc-7467-449a-9ea6-d7fbe0bee3ef,77956802.39,35980202.91,2.0,162851476.2,395393519.7,87698870.42,46829931.35,59162426.06,144196624.8,3730955.5,0.67,1.67,4.31,0.28,1
61290400000000.0,08f92088-a440-41cd-870c-ca5712eb3e77,21201033.97,72982316.34,14.66,469717395.8,121893159.1,29468373.38,31160775.64,338524444.1,84748273.31,26103861.57,0.67,1.73,3.08,0.04,1
35144700000000.0,1996e291-2fee-4a98-8b7d-3694bbfe5139,58914074.13,72197196.37,5.36,397148093.9,24402302.27,46060545.82,43827851.19,59649004.04,108100072.4,25597246.16,1.41,2.85,5.61,0.09,1
27500000000000.0,c2b7722c-c4f4-44da-8c1f-56b301bc8254,66805926.08,28684617.7,6.37,362091709.9,140520466.3,93876738.13,29636442.28,443777621.2,29823788.28,21910539.75,0.51,2.91,1.59,0.13,1
16937500000000.0,48c1516f-d7b8-4838-aef8-6709c3d8bd15,66075666.73,20396694.06,7.27,413754294.5,207881841.2,37469236.07,40017898.36,499886590.8,190427294.8,23516119.93,1.17,2.35,4.98,0.1,1
35150400000000.0,1b70be83-2ae7-44ed-b6ee-875d6069816f,30280748.94,67919877.98,8.09,412873794.4,162254299.8,23423165.63,4490832.62,336063604.6,44845008.11,11999913.88,1.28,2.49,5.3,0.24,1
57120400000000.0,f412f707-2a96-4119-b525-bc15954c0d78,56633106.6,78522402.68,7.37,439566848.5,192563254.4,98684483.14,8319664.56,199291431.4,167785334.2,29284469.68,0.99,1.26,2.4,0.14,1
35631400000000.0,205f5d1e-7534-4293-ba95-81fc6bd25b49,88488527.15,52883015.37,3.91,76124966.66,224633020.9,35139328.12,15212491.92,231476630.3,83705424.64,7150996.94,1.37,1.61,1.52,0.29,1
37885400000000.0,6e6fe029-59c5-4b43-8660-d4ad6da9a1a6,42278127.39,60295842.44,13.71,217619025.4,325187525.9,48054970.23,1534756.32,113435548.1,105175619.2,5998269.52,0.75,2.99,2.54,0.04,1
56563100000000.0,c7b73738-6792-4b8c-999d-b0860e1babac,67730627.55,52605984.82,6.94,256219577.4,253152783.7,11528477.74,13064447.1,47630817.23,49733216.25,27435407.44,0.79,1.29,3.22,0.28,1
79359400000000.0,5158ba30-bbe7-4b35-8582-c0376a15a55e,42247090.38,59455142.36,1.96,368071205.1,36650497.04,97479856.25,40431880.58,36102446.4,111644682.5,24901235.97,0.72,1.84,1.0,0.2,1
66415300000000.0,f7b023a7-f7ea-401b-84bc-2612bdfe66b9,94307059.95,83856373.94,6.8,487251724.2,272272779.2,59760372.8,23053407.43,193274061.4,198211844.9,2451765.91,1.32,1.84,3.58,0.1,1
89309900000000.0,26d37ea5-e681-42b5-a8fc-ae539fdb7f99,35523200.2,6108108.66,10.68,463134624.9,364114847.7,3170066.5,34223997.58,332865327.9,83294184.5,21923341.76,0.96,2.78,9.11,0.09,1
24644600000000.0,db477eaf-a5ae-43ea-9f3b-224d8f3e6d5b,16673381.81,84751680.49,14.28,300375371.1,145094819.0,45489716.3,6145347.75,222686214.2,117625362.3,20729116.8,0.51,2.59,9.04,0.06,1
25157900000000.0,fddf48d9-cb61-4042-ac59-eaede0cfd029,45238854.03,44517144.86,14.69,87413117.35,398340938.2,20840342.73,46656675.05,77236171.71,152151991.3,11633927.03,1.21,2.49,5.35,0.06,1
29099700000000.0,39bdc3f7-eb82-4369-b94f-67c81dab5fb6,67959346.47,67661665.39,12.44,131602144.6,38240594.28,55037085.94,6342330.63,111893823.4,131240231.8,27383511.72,0.91,1.01,1.34,0.1,1
53492400000000.0,d1267e06-c5df-48a2-8e93-f3539d18974e,11200971.62,88232606.62,12.08,375978320.8,9615682.37,29665507.26,15045800.28,494772492.7,129096733.2,27856701.77,1.49,2.04,4.12,0.09,1
69271400000000.0,9bd3cd60-ad98-4774-8d1a-a72e617c3bdc,65312585.9,31186960.36,4.77,47920846.04,150331940.7,93618349.03,34930966.54,356766477.7,82871399.39,10391883.36,1.43,1.39,6.28,0.03,1
87731600000000.0,425d6bc6-f717-4f50-be80-cea149a5411a,76991605.59,47384314.95,2.08,38160819.59,52378981.68,37506523.64,14226796.04,390223918.4,12284325.64,3704291.5,1.19,2.14,8.6,0.25,1
92104800000000.0,04f98c29-0fd4-4e43-a4cf-c2053c46b3f7,6391198.52,62299245.3,14.76,204872547.8,270072887.8,3414777.72,22440432.88,485946004.6,169558669.3,8693632.73,1.17,1.7,4.64,0.06,1
74575300000000.0,225a4ffa-de13-4f8a-aab2-fc86826ecbb1,78197998.3,3871997.38,2.24,445975671.4,152432131.8,4342334.57,3398120.97,359412683.4,46042983.44,19854496.46,1.4,1.48,7.32,0.23,1
86594700000000.0,2ef07fbe-e6af-463e-81d3-9769c86c9a2f,61462889.56,84197958.64,3.5,400495016.0,236803427.7,70955704.14,36497333.31,192059077.1,24682724.87,26816989.63,1.27,1.08,8.32,0.27,1
54020700000000.0,8d8f6562-aa1a-4999-89ee-faefe825cb94,57791698.08,15135657.51,8.86,137183710.1,258601678.1,69291386.11,47736227.51,323851841.2,81689655.73,19081699.58,0.88,1.69,3.7,0.22,1
63381000000000.0,050c042b-3d55-4d37-aad0-d5e0248fdd19,69470493.29,51660246.07,10.11,58748315.98,168212272.6,64112330.87,26136144.85,441528514.5,77533103.59,2270389.21,1.1,1.84,1.33,0.13,1
67232900000000.0,a7b74f94-d600-43f0-9ea8-121d3c0bfb15,99222067.65,35688098.14,13.89,64772378.67,98481724.87,45897313.76,16194700.43,106573709.4,49845203.46,25451656.48,1.03,1.51,2.26,0.04,1
47498000000000.0,135bb08b-6c49-42c2-91e3-d8f979004cb3,16525879.96,2872139.37,9.39,96839256.81,23702899.82,49829135.28,26388742.35,36482596.92,142510887.4,13705881.16,1.14,1.57,3.37,0.23,1
68044100000000.0,fe9902f5-7402-46d6-be7a-e57a24545369,67248410.26,46973652.8,7.37,36610769.86,85865803.21,89426310.01,20422572.79,175949728.1,78586065.58,20470947.4,1.44,1.91,5.96,0.03,1
22069700000000.0,f5c23b2b-6860-4ad1-b208-63c7abf59335,15115571.97,75908244.17,9.33,325164063.0,237543043.5,87221405.75,25856533.98,199655306.5,107823263.4,4730563.83,0.91,2.76,6.09,0.12,1
38875900000000.0,8d167ef2-41f8-4057-8927-1076fbb5a1cb,17004606.55,62212526.94,12.16,327701149.2,45210006.35,37170519.06,20528996.28,290705357.8,72330265.36,5625605.27,1.31,1.7,2.58,0.18,1
13366900000000.0,75c8073c-d758-421c-9707-8bdd4a2a1320,86044256.44,29093305.67,9.52,496414189.7,169836397.9,31310255.89,27192447.34,115219088.7,76430549.7,2423379.81,1.42,1.22,2.49,0.11,1
52885200000000.0,bcd5c026-1a7b-42a3-a394-3262e878432f,74005953.05,47099131.94,3.31,328210001.0,301745617.4,89963504.14,1231769.11,187384908.0,40221475.92,18187137.78,1.27,1.37,1.86,0.28,1
27595800000000.0,0acaf160-c512-42bd-a742-be75bd39aa34,95388390.66,50166999.55,1.81,280192018.9,191376297.5,45533720.06,18205852.79,73022776.06,58076093.11,27769585.13,0.8,2.24,2.95,0.05,1
82812800000000.0,3c7f6aa4-3f87-4b27-9025-70abecad3e13,89577096.7,58756599.76,2.74,200520765.4,18024902.2,35858988.76,28131465.68,373067604.4,161580058.5,29060000.98,1.0,1.57,7.28,0.04,1
16432700000000.0,6ccd46df-3bc0-45c5-a02b-dadc284962ae,51860717.18,19704816.64,5.86,312387547.9,370474903.6,5072529.6,2277484.95,109522938.4,30053558.28,16681298.19,1.12,1.16,3.76,0.13,1
98977800000000.0,9473af3e-577f-40ee-bbac-836e4c8746c2,57968476.7,68967506.83,3.9,398434079.9,149363043.2,74489957.64,6902577.85,164514325.1,193476112.4,11332125.39,1.03,2.48,1.0,0.23,1
72935700000000.0,a4e8eb20-6b5a-4ac0-a874-db960c373754,40882892.9,39737062.76,8.99,220977532.6,353821393.2,5129873.36,32659534.47,475864122.6,170609171.9,1757805.11,0.86,1.24,4.55,0.09,1
77718300000000.0,22367976-0c3d-426b-8901-790b7b0294f0,37578404.26,60678232.65,7.71,47370180.1,33104413.3,34457504.49,33559152.03,170174845.3,92055699.01,3323957.02,0.62,2.16,2.85,0.07,1
50162100000000.0,891b00d7-0292-4082-8912-9da14ee872f7,63666756.36,47972241.37,2.55,255344839.2,81711278.85,85785501.48,7914989.27,18851406.87,146823967.0,16942686.43,1.22,1.42,3.18,0.18,1
70399200000000.0,9cb5dd15-1973-441b-9305-b0dc0d3a498f,57102205.86,71173180.76,8.89,469949356.3,221782971.4,83710754.86,36938979.41,216799009.5,148080442.9,3714219.28,1.36,1.99,6.41,0.18,1
78144400000000.0,ebcb931c-9eb9-4a7e-8207-db6e2bdcb7eb,79922648.29,44965565.98,11.03,313939350.7,229893905.8,93380001.72,44190182.71,91525155.25,93338865.53,27910151.83,1.33,2.73,5.63,0.09,1
38404100000000.0,612ff713-4076-4467-b81d-2bb1641fa20d,19378437.2,70703199.68,13.04,208288086.6,116705189.6,27538105.09,28109561.05,323069317.7,1753504.19,2444640.99,0.9,1.93,9.85,0.24,1
41291600000000.0,737cb41d-fe45-428c-b890-13a26799cdd5,69161805.22,3850667.73,1.85,282997670.9,290044230.8,12314595.19,44612212.39,436857142.9,7578718.1,7812364.76,1.3,1.32,8.28,0.28,1
38227100000000.0,2d3d5e2b-d125-4ef9-967d-158606e258e2,53611565.3,24381167.31,8.97,462984052.0,277469488.6,33014285.19,28604079.0,223513018.2,132316855.0,21146034.72,1.05,1.55,9.06,0.12,1
71138600000000.0,cb46c1ab-fd3a-4050-a884-a68dea995aaf,72877462.71,54868967.15,8.19,31024348.8,199278528.8,28727719.46,37790757.83,263195927.1,100519261.9,18392573.45,1.26,1.9,7.38,0.2,1
15821300000000.0,0f9bf267-8951-437b-ad2d-cb3fbb4e71aa,26296967.76,55162169.23,4.71,411224765.7,297351357.5,24954310.28,48185435.4,287244571.6,100858635.1,11193218.31,0.8,1.71,1.41,0.2,1
73767900000000.0,fe2f1814-6c0a-4910-9973-9a68b76c802f,26929253.59,42363825.44,2.65,230896333.5,39331301.54,49100262.05,29739486.16,402029513.1,179977094.7,20001724.35,1.31,2.83,1.85,0.09,1
94381600000000.0,baf29dd7-43ba-45dc-b9b1-f037bacaceac,48603056.72,49827490.92,14.32,450783542.3,114956013.6,98645488.63,38530098.92,272312657.7,96972313.11,8921649.61,1.36,1.69,4.08,0.17,1
41529700000000.0,43122080-74df-43a0-b02f-4f4fdc5d24ee,34715957.11,33535039.49,13.05,421819089.9,314137656.7,62583338.39,15433107.73,198987437.0,148233618.7,4478901.03,0.83,1.33,8.04,0.12,1
66743700000000.0,a39f9d25-0478-4f9e-8b3d-d009f15e9903,75062729.19,71860246.46,9.84,14645789.56,219247731.8,30486692.94,20227477.67,336820193.2,34654719.75,9632275.71,0.78,2.84,7.83,0.26,1
22160600000000.0,0a137432-08d7-43ff-8a47-0acc5dc151cb,61809288.05,40865766.09,4.33,151997699.1,368459690.0,9631599.09,30001643.2,107973753.8,180038066.6,22758949.17,1.07,2.86,6.15,0.05,1
18767800000000.0,a0acd0b7-e1d6-494e-b7b3-0f036b734926,81306187.92,13856515.29,10.04,400384704.0,265628263.1,37655755.6,18805328.01,363977451.7,118253920.2,20222648.8,1.17,3.0,9.52,0.21,1
49118200000000.0,fd3c9213-a912-4b1f-a640-d97603d9dacb,54015707.11,71545428.01,3.28,411841596.2,89241513.08,10915628.46,13012444.33,327767707.3,143864715.1,28994854.63,0.79,1.98,9.4,0.24,1
72131400000000.0,f79abc45-c7f1-4f67-94af-28712584028e,96295474.96,88395111.3,9.71,396355455.8,299480778.5,73437840.49,30053543.93,101414202.3,135412983.7,29843761.37,0.9,2.91,1.38,0.16,1
54005200000000.0,94549da9-7c3e-4c4a-8edd-1daaaa96a8f1,71563762.35,55032885.18,6.04,375896205.3,286026827.5,52025425.84,17923290.56,428782830.0,49115939.2,21878826.18,1.21,2.8,7.72,0.12,1
16858700000000.0,6f72df3d-14f9-47a6-a8ed-9e99aeb2d9df,84282045.28,60920562.83,10.1,161543830.0,298941478.4,9424110.69,7371156.67,161909650.4,90404938.05,22478544.63,1.46,2.73,7.41,0.23,1
49588400000000.0,32927197-7dc6-42b4-9a93-c9e17ffda758,83075256.11,75688532.12,4.91,374420449.6,232606488.4,28219991.46,5240153.86,205505202.6,111942295.2,13377435.9,0.51,2.36,3.54,0.18,1
64096100000000.0,3dab519d-af88-46c2-b5e4-1a83b831b9fb,77145819.43,82290530.44,3.82,134257472.6,226662649.7,69862021.28,18061882.03,25430484.73,23000104.29,11847974.37,0.61,2.47,3.58,0.11,1
39919000000000.0,df8bf23e-6be6-4b3e-952d-679fe7471267,96493219.88,72039415.04,4.45,414596682.1,268575098.7,61976854.17,44447218.33,470393645.8,157596946.7,27833621.63,0.8,1.55,3.21,0.3,1
71968500000000.0,bbd6a9c0-cea5-473d-a6da-7c489b39be21,95422773.16,76605681.64,8.76,31627524.28,288042047.0,73557126.42,13542763.11,107213862.4,100589399.7,27030935.97,0.63,2.5,2.99,0.21,1
58694500000000.0,19be564d-3657-49ef-bf9f-983f370b924a,86666997.28,36816550.0,12.88,309988768.8,201041082.4,40898451.52,33977663.78,286713461.8,38707797.09,15968384.96,0.75,2.41,5.63,0.05,1
33339800000000.0,c70ad262-efd2-497b-9a1f-103292cf777a,44474351.18,32378895.27,10.13,253101712.9,280795816.3,47475641.27,47804298.82,324522546.3,165616126.8,9876298.05,1.01,2.62,9.17,0.14,1
11183400000000.0,d64d26d3-78ae-443b-8eda-95bfc6e7d351,53540316.23,56016926.19,8.82,268789929.3,223538624.9,82265762.98,9671291.46,228540251.9,29163198.91,9931359.9,0.63,1.34,4.82,0.28,1
78728200000000.0,2ec8a59a-b270-41ed-b89b-d990f7a171d0,77494173.9,54404320.66,2.51,26766451.23,399976245.1,57544608.8,26022358.97,101555277.1,150991966.4,26050637.99,0.81,1.42,3.74,0.19,1
44579200000000.0,162fabf5-3d7d-4561-a459-da427c98ad77,94052515.39,74046720.52,9.11,384533924.2,25447643.32,6107711.72,49993003.05,50315587.37,176133928.2,25766142.86,1.35,1.34,5.47,0.19,1
64079400000000.0,bcb7ab5b-7971-416b-b965-8c6550a76db1,53990498.93,38159140.26,4.49,103357086.1,309009127.2,88684999.43,24922983.23,493852260.0,26797933.88,26052115.78,1.48,2.97,3.96,0.2,1
95066900000000.0,a9cdfb75-a393-4432-a687-8f7abccf8b3c,68552007.96,8550044.36,14.14,418643480.9,276368582.7,9991159.72,15808363.04,276633343.3,136796136.2,2123041.87,0.76,1.97,1.84,0.07,1
67412700000000.0,650d434b-67b6-42f5-b0ab-8e45818c57dc,96304090.31,39199684.34,2.01,482303435.1,136894971.0,6226001.75,35117464.42,29590507.37,14895921.84,9654630.2,1.36,2.17,9.37,0.13,1
18197700000000.0,a5b9c045-bee2-4261-bc3d-cc2d84bbc066,29544932.94,31646922.52,7.93,115238902.9,384243607.1,68458967.06,15184480.47,190816075.0,46173030.22,15742877.54,0.52,1.71,7.7,0.07,1
93619700000000.0,e37737a3-7249-4d3e-ab98-33a761eae4f9,19049932.43,81795346.66,11.38,89818116.9,75979998.73,45578004.35,43920698.76,132990387.9,32518693.65,19656420.92,1.41,2.13,6.1,0.07,1
22642100000000.0,b4e9a6cd-a721-4d4c-99dc-278be43a2934,15285469.46,60588137.13,8.91,346766512.3,218628979.1,45214392.95,43182254.86,44283912.52,100341541.3,6911840.97,1.27,1.94,5.06,0.07,1
35770800000000.0,06d221d4-a0ac-4246-84d8-7736f610b274,95749003.31,45230854.45,9.71,462409742.1,192038235.0,94896488.31,47076905.22,308796481.1,113894544.2,16564337.58,1.12,1.52,3.23,0.06,1
10769700000000.0,f7445800-3148-42dc-9799-6390a68b2a71,70810839.74,57268356.99,10.96,278478935.8,108403044.5,28249180.18,39360206.75,97033580.9,110412623.5,25366199.28,1.11,1.85,2.7,0.2,1
48026100000000.0,a3e99193-cbe1-41b8-aa46-6676604eeb07,47455682.98,83614111.12,7.67,424188010.5,184376599.1,56772798.91,42578124.14,85015064.41,86150242.24,16769543.01,0.94,1.56,7.55,0.2,1
59915600000000.0,825350ba-ae1d-4c00-909a-4017e3570d48,5740035.48,14715906.85,14.87,420545522.9,158527412.0,16403208.57,23831237.36,320974428.4,155220397.2,4821071.09,1.12,1.72,1.56,0.23,1
