Customer ID,Internal Obligor ID,Loan Amount,Outstanding Balance,Interest Rate,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Loan to Value Ratio,Debt Service Coverage Ratio,Interest Coverage Ratio,Loan Default Probability,Anomaly_ISO
6f2f3aff-7f49-49c6-991e-a3128f8bf5c8,32200792-dbc4-424f-99fc-055900ac31b6,88705689.06,31953520.86,14.05,180286733.37,9817843.53,6490358.43,31535515.45,83938043.97,188571104.41,16071754.4,0.59,2.78,8.64,0.07,-1
c64da1a5-59d6-4476-b1e0-498a5ac72b99,b2bd47c2-1d04-4930-9b65-c2af508f5e3a,26214192.19,985670.7,11.3,249351039.91,49480276.95,1961678.96,7402999.63,394894620.17,178427031.84,28095613.62,1.5,1.17,5.57,0.04,-1
f3263175-e042-43f2-8c4e-1ae7ba0f99c6,370b2707-05e1-4f98-9071-0ee017dcae3f,91277403.59,71746795.18,8.95,60271507.44,6212519.28,73877307.04,46472683.88,376612934.31,199192247.47,26857343.02,1.34,2.85,8.96,0.26,-1
ca435ac0-3fb3-4782-9800-2b05f3f5bb46,9d5cf8bc-6464-482c-9b2c-abeac8d8f1eb,18179069.35,47957583.87,4.92,463979444.87,380198873.87,90935149.92,46859373.27,107260883.36,7082746.11,29162016.08,1.22,2.95,4.19,0.28,-1
afa4a175-c31d-43a8-9d93-a3c2f0058cfd,fe3ac1f4-6ce2-4c32-bef3-21d70ebd7b2f,26256332.93,84986120.85,12.83,162224187.19,29276556.84,56149054.75,47794078.14,149956261.38,8003462.48,1026607.91,1.12,2.89,6.8,0.17,-1
58b33048-f80e-429f-befe-d3c1c212f9ff,3d6c2c06-6992-4b8b-b01a-bdb108c420f2,97703079.02,21737461.59,14.54,422410579.26,380625390.83,28741318.01,32371429.44,426093298.76,22063138.41,6617141.53,1.05,1.27,1.21,0.06,-1
7b6c4e3d-4306-4a87-9c07-cd7fbe63e8ea,9b4959b3-ac34-42dd-b640-3b38cbd29dd9,1777863.87,89134357.75,8.16,68214357.96,377908744.58,36884593.27,16433759.17,30196433.98,130030545.94,1437960.75,0.6,1.01,7.26,0.01,-1
a76e70a2-dc6e-416f-b69a-7b3a40cebff4,b5ee0eb2-9d1c-4beb-8149-a63fdb0d7a80,4899607.94,46537040.89,2.94,29912025.81,247102762.47,83708586.65,31946502.07,43956425.1,78567447.64,1597287.37,1.49,1.73,1.74,0.09,-1
78ce2b5e-8216-4cb6-b740-7c0187b9dde4,1e7592d4-b8be-4a08-914a-4ec6e689307f,97701078.04,58206392.14,12.08,244358129.18,8074042.48,66115312.65,42199954.06,51709868.19,15678472.0,1342794.15,1.08,1.41,9.15,0.06,-1
8c052a5a-2846-450f-b7fd-2f6fb6d8d5a2,b3fd5eed-da29-4453-ac79-bf787f18a083,97661835.36,73213333.1,1.83,211126313.92,362842926.27,5610342.75,25394350.67,107095547.74,199594866.29,10102801.5,1.35,2.65,1.64,0.15,-1
ec3e8b0e-0a18-4286-93b1-75b630a6f175,fba8368b-518f-4bba-9d6b-eb52319bbf2f,5091159.2,13116125.01,3.86,90810879.5,393703162.04,36675585.49,43546949.44,494112491.7,16692506.8,28730093.19,0.74,2.73,8.83,0.27,-1
ad8d7459-cfb7-427b-bc7f-9db1f1e8492d,bdcacc92-bfa8-48a6-95d6-4768b0ba7172,90183663.16,64735638.21,2.19,325342392.87,13737635.27,99921413.99,1459229.11,22291707.37,172759803.15,14525464.44,1.3,2.76,8.76,0.22,-1
2aa68eda-7830-4a1c-836e-0eb16dd4632e,a8bde47c-da3a-48c7-9f0d-b30199c8b677,90051671.97,22267334.43,13.02,272772068.42,20138633.04,8514451.86,15025238.91,90553659.7,133582860.05,5206071.84,0.55,1.24,9.9,0.28,-1
248058b9-1615-4bf3-bafd-af4de2d04525,d68fffc3-95f4-4615-b092-9a62653890bd,99362766.52,48882332.12,2.23,245087908.0,246993247.1,49482935.09,30814219.24,195990992.89,2415200.07,2492514.72,0.51,2.58,7.47,0.01,-1
065ce5b8-ec7b-40a7-b6f9-61b2115999f5,355b7a80-b5af-435e-abda-bf1436b35f37,13250031.52,87173721.24,8.1,33762294.71,83416381.48,92654181.24,34609503.47,455973015.95,88675536.45,24404253.66,0.5,2.77,9.13,0.18,-1
d1f66c25-f44d-49e3-ba21-ca3b1b57cbc7,e4b812fa-2569-4de9-8c2d-22087991fc7b,51082500.74,4397848.45,2.19,308677582.72,211006205.85,2387192.56,7761221.41,213023898.23,197507544.65,8627152.95,0.82,1.03,9.99,0.27,-1
97996511-bcf6-49a6-aab4-63cc225e61fe,a8b07ccd-7003-416d-b918-ff2b0701f4fe,6852812.39,82961618.23,5.59,54083698.42,20032417.95,27951026.27,34086592.91,128824303.22,182153562.68,22987216.79,0.59,1.9,1.64,0.29,-1
f3fb580d-1d7d-4d4b-9821-6d21ac583aa8,d92bd075-9e21-4394-852d-d3c7b55a3762,58615542.51,16412382.98,12.55,33929588.82,184440254.53,82140081.5,44917559.77,70535878.03,13809559.8,7067631.53,1.26,1.11,9.71,0.29,-1
01ed5788-4f4d-405f-b218-8e71bbedc774,86d50f46-957d-4e3b-9d17-2513a19eea76,83285964.52,84013313.94,11.77,28579208.11,317952338.48,11428930.55,41159254.13,14360810.07,3077852.29,23020437.02,1.29,1.04,6.41,0.14,-1
6f4b3c4e-32be-42c5-8b0b-1164cec84f31,4f891279-9787-483e-b8c7-752d8d05fab1,82266007.35,2603531.94,12.75,92123061.98,329606884.0,33090919.53,46441728.42,179714641.14,95459578.33,19338693.24,0.58,1.27,9.17,0.06,-1
6d0a6fd4-eb57-4cc6-83df-6b6a8019545f,47c0ca96-ae0a-433d-8d19-695ef9492730,3597384.81,55072620.1,14.89,331175618.62,14226913.92,79326422.43,9946989.74,312417888.38,1204183.87,2271041.19,1.11,1.15,9.37,0.05,-1
fcd3a642-7fbd-4055-8a16-cdf9225624b7,108b8356-a9f7-4652-a3e9-4f34b5365cc0,91352772.47,62391874.86,1.6,135963934.82,9069054.22,11935815.5,13189000.34,293591372.49,148148043.49,28291774.45,0.8,2.54,1.61,0.02,-1
e82d879f-98d3-44b2-83ef-1d33ea485383,d62d5406-9703-4cc0-8a4f-8b9eb78874e4,3018333.04,12182822.27,12.65,490500943.46,385453180.76,5074857.15,12336601.57,446986619.48,81947100.96,9194078.66,0.84,1.17,6.75,0.03,-1
c9360e54-e98e-47c9-9d50-c6c070f013a9,29514f5e-1c12-48ee-8a86-b31274562a8e,33505702.35,4965701.41,14.32,386978334.92,396603802.54,5732166.92,1428433.67,450939982.01,180498808.61,29148184.73,0.99,1.78,6.6,0.23,-1
ed6f6c05-def6-4401-bdaf-2d7df4825ff5,406ff06c-db65-48f2-a633-f31407dbf4cf,8013654.89,7159197.58,6.87,486356756.54,154283836.35,99850529.74,1665746.37,461223378.4,62252662.77,3320315.79,0.55,2.37,2.49,0.26,-1
38dc20f4-dfd2-4e1c-8241-2079954eef02,a4d6783f-7763-4a0d-8759-8490450df6e0,8363322.85,35342632.22,1.6,240889217.7,5957751.19,82545575.74,34213380.16,418908856.37,26008897.22,4381445.01,1.01,2.95,9.43,0.03,-1
a0c700bb-297f-4db1-bc4a-fcaaccd1964e,e1f1eb98-311c-40f4-a597-5411aacbd061,6890579.6,5180646.37,4.05,383705833.65,393171696.17,3203785.83,48152676.13,367942495.66,168933804.31,4463593.62,1.26,2.21,4.15,0.04,-1
8b1c2c32-8b6d-4bde-9d5a-c7aba8b93171,7019a07e-c911-4037-8945-90c2d280c35f,13520305.21,31500104.23,14.38,299675865.01,390564500.68,8423489.08,20778042.83,25256318.83,88002264.03,12082180.06,0.55,2.56,9.85,0.17,-1
01862524-6033-40a3-9cf9-09fcb6ba7a9c,daa4a5c8-0e8f-455e-a08f-dbb552effdbc,70277159.68,85623845.15,7.46,146314309.17,30367965.76,1965680.13,1970745.07,493345279.03,190283342.91,14410565.9,0.59,2.17,4.54,0.3,-1
56c9f58e-84c5-44cd-888f-563615f3204e,3cdd1241-53fc-4984-a03b-44a97675b103,16347353.82,66526558.39,12.08,29187839.52,355366015.65,9470390.39,15598538.09,78175049.2,37676130.52,20282925.44,1.37,2.81,9.48,0.21,-1
fe323995-18e9-4816-bc7a-15629d71e560,59b3f6ff-cfae-405e-b20a-06d47908f870,53265938.75,36658193.45,8.76,63019048.26,364794237.59,57206418.68,3175439.33,32864414.26,20892154.18,955341.78,1.49,2.3,9.04,0.25,-1
d1fc4e08-0cc5-473b-a046-c0684ced2277,1569749d-410c-4fc0-8863-4ef58b8e1041,17369721.3,29436494.87,14.34,40195355.21,237725901.16,62315441.89,29297760.03,254620001.75,6897165.66,24484603.17,1.27,2.5,9.61,0.03,-1
41e3ec0a-7cc4-4dc4-9010-9617624e1bd2,73fc77f7-c978-4dac-87f0-c4a03ee3145b,38773971.11,62019009.24,13.71,191994092.94,41839717.96,92021403.33,43833005.65,445537394.14,164910744.31,25468045.03,0.72,2.94,2.7,0.03,-1
7b4fce7f-5312-46e5-8ee0-a66a5e234bbf,2ae78344-d18d-42f1-8451-bd3245a73ac8,9579580.36,34442521.48,3.0,234494155.29,257771497.94,74789561.04,41577844.5,170826054.62,7136431.47,1168361.06,0.86,1.13,1.71,0.23,-1
bc3fc23f-4ede-44bb-b0a2-ff0724c4fdec,9f6959cd-5979-4a73-96d2-8e6172baa88f,6643346.17,39736186.05,7.97,59290010.91,137083900.95,21414850.2,2733322.16,494764251.48,158086381.73,5279090.47,1.27,1.13,7.11,0.01,-1
8434fbc3-af69-41d3-b72c-e6bb40e239d8,f781cce2-5e04-4bf0-83a9-f64054846efb,4138422.52,69027612.42,1.51,396502156.16,112367910.62,33073639.11,37724982.09,37776641.2,104054533.27,26584435.35,1.35,1.03,1.67,0.28,-1
b57ae5fa-b778-4057-93a1-e8e672acd4ef,adbc8137-7fd8-42e2-ad3e-e936a42602ed,79612263.02,72354811.18,14.84,159971855.81,102464962.47,47173293.41,10688632.48,462708033.41,11475030.31,20826454.11,0.78,2.53,9.63,0.06,-1
de24c488-457f-4a3c-869e-f7d8805465b6,00d56422-4065-4c82-953b-3a4e485a7ad0,45605976.23,51182954.29,7.01,395356938.81,142739159.58,10810715.82,1497343.94,45936123.45,13177116.02,29580073.1,0.7,2.48,1.06,0.02,-1
454a6788-0364-4d2d-a880-598d6fbcb85d,c380532a-f331-45da-b6d0-cbf018c512f3,98998555.77,88921623.3,3.84,491450406.0,384126566.65,49967676.61,2430283.57,223306970.21,65715389.17,7533029.33,1.42,2.68,8.52,0.01,-1
b2973f0a-b357-4383-ada9-7d88f1a0a095,5112c959-6de2-4855-af8b-cff15adb803d,78805015.94,33274218.94,13.55,28383397.52,380277324.77,35211779.38,42536288.01,396722792.71,122533349.07,28938859.51,0.83,1.22,1.07,0.22,-1
e8a68892-bc4e-4ff5-be8f-9342d1f8d417,e43dd530-4409-44a7-9855-a26f362e2e14,89414312.13,82056708.31,6.21,45890678.71,81875114.8,84623027.28,29038623.09,316523051.89,22131862.0,4698969.51,1.05,1.11,1.01,0.28,-1
6da726bf-4495-411f-9d56-d09b3aea640b,ed7633f6-b5c5-4400-8032-2b5bf02c99de,48825357.19,57989121.53,14.84,130843813.97,63400245.79,92553420.56,40669760.41,35291648.01,4691152.64,20007530.3,0.63,1.49,9.72,0.02,-1
d41a6f19-038e-46f5-8c51-4b4bee3bb13c,5a568a4e-8252-4f6a-872c-0ac6a780fa6f,40518877.43,3253955.95,7.59,59744802.39,194849194.41,8487475.4,39628484.92,490040921.9,110208617.8,28727191.3,0.52,1.69,2.78,0.29,-1
e025c284-3023-4660-9898-22fa889db76b,a4462736-c9a0-4a98-9ca0-77352ba594d7,3094618.64,7241148.02,13.92,435553439.53,300045322.67,18485274.2,2795886.32,447751695.6,140213187.54,21224079.53,0.75,2.43,9.7,0.29,-1
7d3611a5-1dde-4c6f-ae63-52ef9c759a76,ab1465dd-0c38-4eef-8551-73700d872dd2,24238610.21,84010510.94,6.35,17857432.7,78953036.96,21427612.18,7938483.84,109597311.78,97466779.27,28330685.0,0.61,1.07,7.82,0.27,-1
d7513e8f-0c5b-4181-bc15-ad87cb8cde85,2105634e-cd9c-44c1-8385-c372efa7f02a,74572209.94,89851399.91,4.51,54903955.1,24347302.73,92836896.74,17066564.89,463198167.74,10695411.33,7950947.74,0.81,1.83,6.11,0.01,-1
29264835-f932-46aa-a8e8-4c5c9175844b,3b3dfe4c-43ef-4883-8040-334fb5c1a9f3,14522398.81,78257506.05,1.91,22672200.87,6696910.76,2452695.16,25632442.4,496493331.66,171242736.88,22622027.7,1.12,1.5,2.87,0.13,-1
7ef5de44-fbda-47e7-9bd2-f9520c46f2f7,5d4ca2d0-a35d-4e74-8859-02397edb191a,19226357.29,38560434.52,7.13,33532842.76,286421528.07,9697106.77,12885540.79,70072247.86,21126265.24,26757285.71,1.36,1.12,2.28,0.01,-1
f81fae09-67d1-41d6-b70f-7fe97468ecc5,bc71657b-0a49-4984-aa21-d3d3d1e25017,99275635.66,29731733.25,8.63,311816669.69,384712743.05,4276635.64,40896069.03,83498413.3,61500815.03,906752.31,1.21,2.23,9.83,0.01,-1
fbdaff92-10be-44c4-a988-e38e3fed0500,a15bdf09-3c0d-4a15-b50e-bb8f6ebc8954,52784614.08,22188268.11,14.11,74997871.92,15665516.45,25692511.74,20567808.95,84986247.09,48695615.07,8591204.5,0.67,1.01,9.5,0.22,-1
8a7db098-f568-44c1-a55c-d5b0359ebdca,d2d8ad15-17eb-49f8-9489-3efe090b7ab7,64024444.45,14396722.45,14.49,23125522.4,338353977.51,90254625.72,35079296.72,177018931.95,9616666.78,9501072.02,0.83,2.4,1.13,0.16,-1
e48bfbc4-75f2-4d27-b5c5-f7aa22712f91,686e60aa-ecf1-47a2-aa1f-6619e351edb3,74426318.66,73214625.38,12.98,494754892.89,291561687.8,99815134.94,13444187.68,274610317.6,50654498.05,12932600.52,0.68,1.05,9.99,0.05,-1
221a9319-bc69-4976-9163-c6d4536f1df4,bdac804b-965a-4941-b5c1-e5b45bba3511,53169840.96,87358515.16,13.17,323158949.41,245037551.02,14788806.74,3062562.15,366189939.26,30366911.72,26390747.33,0.52,2.81,1.57,0.21,-1
8b1bc498-0507-43e3-9fbf-b2a88003ce33,a69167b6-e0ab-4058-b6b3-fb3d345da45e,23310249.52,75404709.95,1.57,440910232.18,361061807.04,50845427.04,14167022.85,44272138.52,185113537.99,27830586.39,0.51,2.97,1.05,0.2,-1
0d39b19e-56b3-48e0-a6bf-fcf9ca5d7a64,6a51037c-4526-4822-91c9-ae82635c0e2d,12221325.9,71168392.14,13.8,137451233.82,71495429.07,92908849.61,32222376.28,268091826.48,177800374.75,27834750.85,1.28,2.84,9.7,0.02,-1
3a6aa224-683b-4a58-b48b-5e3ce9bdb25b,6f810a40-b7b9-444b-83bc-bd4e4497be35,81251335.7,72963727.49,13.65,65745821.9,53613556.64,93184061.74,7297693.32,471447760.19,92436205.73,21577258.79,1.31,2.87,1.05,0.15,-1
e500600d-c94c-42dc-916b-6a048513af01,8b314729-1d69-41a7-857a-c3fe71f798c5,12136460.64,83343464.77,11.77,382867041.32,63039286.04,46137888.68,1586123.73,225622701.23,113480186.73,5406737.83,0.53,1.02,8.87,0.02,-1
387812f9-b5f0-49ce-94f1-8343eee9d5c0,aa15b1a7-0e76-485d-a30b-38f450287170,45210285.88,87313681.99,13.32,439568150.38,53915013.87,20882983.41,33746558.27,472377130.6,195436561.72,26931021.21,0.92,2.86,9.99,0.11,-1
c97ecd81-ee70-443e-badb-83df3c64533b,bd219815-c6ad-485c-8691-e782fd783474,63055870.64,19437075.52,9.88,53504094.63,28218503.13,97455803.54,23816093.6,357745139.15,196828756.1,502688.17,1.47,1.12,7.88,0.08,-1
fc870442-9a05-4039-839d-5a4b15e73da0,a82fdb72-f85f-41ce-a1d5-e3233e949c4e,34301047.54,16066045.06,14.73,181105300.14,283518266.83,70681572.06,49237128.87,84269898.11,163055258.47,16250892.46,0.62,1.05,9.73,0.01,-1
9b0805d5-7f51-493e-827c-cfa68cab569f,77f1c179-f3f2-416a-a8ee-019d1a4d8746,24879070.82,1054681.77,13.19,305083946.91,206551244.66,1847972.12,43803108.01,389175488.25,110432961.53,29315272.0,0.79,2.1,1.37,0.02,-1
0be417c0-6a1e-4d60-b6b1-263fd27cb16c,f9f85926-fa75-4e19-b93f-2a4ec147faf2,53003251.68,26743171.86,1.71,237993759.29,373006822.68,69897651.01,42009518.48,33102043.48,104699965.18,1829287.91,0.88,1.18,1.06,0.08,-1
1ac47971-d28f-4107-8233-46b15bb5c94b,548ba410-59d7-40ea-bc6c-a851e85d8124,16780671.35,1955651.32,13.45,217108904.4,241897331.45,79724299.17,19715318.2,128730425.37,12660778.08,1444371.78,1.24,2.02,9.0,0.29,-1
6bcb35bc-63fe-482c-9d4a-7f173a71e582,0e498e31-ca06-4c12-9f50-a544be785168,90922523.07,37655163.71,7.52,498291071.99,375820745.69,14534159.96,27121815.34,303390949.25,193305316.61,29214607.08,1.27,1.09,9.38,0.03,-1
ffc33e43-0ede-4078-97e1-25a080e9dd18,e95ff780-9df9-482b-876e-2594bad273a2,77565794.7,14744512.87,2.5,84146831.39,333905361.61,28186821.34,3454353.92,16014118.26,55731239.12,2339383.74,0.53,1.75,9.45,0.23,-1
2ae233ac-f0df-4941-9029-06d580ae3bc2,c7ca6fb3-a926-4362-86e7-85da03a2e951,46870000.58,32294106.47,12.93,125208060.85,390673770.41,22320274.93,42700582.58,404324604.56,153934485.51,1332991.42,0.67,2.33,9.34,0.03,-1
01fd9e54-c72c-48d6-a647-8792275c9f8e,4dc874cb-d41a-425d-96c3-4b1b0b49482c,23601584.46,88586731.88,8.04,63268119.38,284557631.27,58330507.26,20066904.73,114962999.97,150956391.46,1636178.47,1.09,1.01,1.53,0.29,-1
d2912f42-d25a-4044-b1f6-1576e59607bc,d1e5cd05-06f2-47b6-8e0a-39fa9ded50e5,21088843.86,51387081.0,14.17,229534624.84,111953495.8,87128710.56,41994947.27,468401521.94,154003737.21,4335332.85,1.45,1.02,2.18,0.28,-1
ab47f5f4-b1aa-44ff-8820-3e290d62a02b,2bc9d513-1085-406f-ab2a-16d1ed6d56d7,69275461.01,21072463.06,2.29,14090977.77,273233189.27,48749408.65,2410528.69,408195109.65,132631082.62,13948183.94,1.49,2.42,1.87,0.02,-1
3f42dd24-6219-49bd-a277-2003ba0f7118,fd23614d-8a46-4e7f-b27b-36f7c7f9451e,91547997.38,18113790.12,13.65,372001370.61,209304090.19,69754370.24,48491610.88,228479167.16,28183846.71,3891859.47,0.82,2.61,9.75,0.02,-1
a603b93a-2307-422f-a18e-5ebddad5c7c1,06412b49-a43d-426d-ab3d-482179e9f1d7,2656821.53,3789026.3,14.74,499325756.5,293036640.11,3253486.08,26147261.08,324352855.09,114543421.73,2863212.19,1.22,1.01,1.34,0.12,-1
7d178a25-de88-4348-a84a-8bc5fbfd2b1c,ed5569a1-0a3f-439d-be03-23787499bf11,90362576.84,77592735.81,14.55,466064501.04,265309169.72,57297060.02,31303808.8,93493106.52,6795609.09,21810145.7,0.78,2.69,1.11,0.28,-1
76350098-dcc1-46a8-82ad-faa9e2aff103,2d7120c6-1e0b-44d5-b144-dc1a65454d9e,76277484.89,24022927.33,1.82,148489562.93,360733221.72,6278506.94,4915457.03,366184711.48,151690572.26,22132383.54,1.38,1.05,1.41,0.15,-1
16429b4f-3c2c-472d-ba5c-4d8fe6b350a4,d71d2941-c694-4a29-8cc8-e9a816627d2e,99592528.37,13011851.52,14.36,423518886.74,174319547.99,72205380.95,1586795.1,117341075.16,181907959.9,7599446.15,1.07,2.84,5.55,0.28,-1
c6680aa9-e656-45d2-825a-e4408c504d4e,4a458b44-c232-47d8-a3fe-69585ef36166,99691304.66,74794317.78,11.83,321410426.51,278543963.36,47484195.04,1543663.68,144054959.28,187965778.8,2057981.84,0.56,1.2,1.18,0.03,-1
10820adc-1190-41b1-9fcb-7fab38b586d0,02933dc9-73a5-4494-b3f0-a4bc3eba29c5,34117575.84,7112969.9,2.06,242850069.19,101547057.77,92053793.96,18342293.86,137208474.67,44881029.92,1887538.02,0.82,1.01,4.75,0.28,-1
2d0dfcfb-d5af-40f9-a44c-b4c526a058eb,cdcefdaa-c3bb-4ae4-a96e-21fa29a3f9fa,6388968.79,42365067.29,3.2,143660896.87,206833224.38,95167736.37,40216890.83,322069721.84,193577927.57,3176291.99,1.12,2.57,1.72,0.01,-1
d4b65b81-55ee-4ad9-a438-724b916dfe9e,b182e6a3-5b6d-465d-800b-c9d1bff455d5,18955219.67,67922451.03,13.18,37352344.85,148077027.64,5232601.69,3190585.39,432050770.82,12293144.66,5589643.94,0.57,1.74,8.75,0.28,-1
b9896914-a1ca-412d-9dca-022626919e73,7fcc5a6a-ef1b-484e-81a4-39ef006f4fc8,94644118.88,84146783.53,7.69,14844991.66,69171025.32,26575649.27,44047857.03,93841537.03,38079706.22,785938.84,1.22,1.08,2.17,0.26,-1
4887c6bd-4fff-4995-8427-bdb8b8ecacc1,37c05019-f44c-4db3-a0f1-4331364bc222,21987690.3,53220931.48,11.91,52985803.09,387275003.45,5510826.21,42405953.61,239006689.25,19315209.71,1413051.92,0.85,2.84,2.62,0.02,-1
4659a6f5-f8f0-4d62-b3dd-65a39bfca5a4,6febd221-7eda-4a75-9df6-1714c60bc933,12597067.27,23021353.58,14.04,376921510.1,174606129.17,24208091.72,46574668.01,478090351.35,81908884.76,12306122.27,0.51,1.54,1.36,0.05,-1
20c90a51-1700-4bb2-8a92-f8d5174604cc,ba6ba69f-8d74-40e7-9ce7-ba3de0264724,15033304.96,36899506.9,2.5,171043203.51,362095396.5,4261868.93,48964313.64,168024879.49,64574615.29,26588523.23,1.48,1.49,9.49,0.26,-1
d10acb2d-be92-43c6-9e59-aba81ed95747,5d622b42-dcc1-4b82-9aed-9a499674913b,81262770.04,53631856.41,14.59,198054665.31,376430841.59,1142425.51,38391842.33,459636357.85,171995667.23,28528775.18,1.38,1.11,1.7,0.03,-1
57b28fea-9e8e-48d4-a37d-5d66a0b969b5,857be3ae-c0c2-4baf-bbb9-d0f8f75bee47,15817730.22,33695198.41,10.77,34596682.1,356988259.72,1408560.73,44858684.69,175822854.61,84546381.37,29759632.22,1.14,2.66,6.15,0.29,-1
73159e0e-fd13-4de2-98c9-7af3a422cd04,56b18f14-37be-4069-b782-d952583a82d7,6985489.41,12705488.09,2.64,121955025.24,38326224.53,93346583.95,12186064.2,413712225.95,110264323.42,674493.7,0.64,1.17,2.45,0.25,-1
83b58fbd-bea9-425a-9d8e-19c7de229a86,1fbfb103-a5dc-42bb-87c9-5fcfa4e8087a,55303826.65,88699723.45,8.69,108969680.15,374233848.48,99757898.96,38974938.82,353418784.13,178680932.94,3716801.49,0.54,1.6,9.95,0.02,-1
ea885624-f574-4b66-8d17-f5009b5db215,15773d2e-cd1c-4ef8-b0e3-113fc380d8c2,42022912.05,89309068.68,10.45,119524567.24,177894271.25,17993296.92,8397989.43,342114957.58,195676810.71,20265209.46,1.38,2.91,1.4,0.05,-1
d1409455-8b5f-4e0c-b615-df2480f27f1d,8fdc5185-908d-42bb-9794-11c93a5c6934,6312937.82,51341160.7,14.57,290253404.09,328894767.48,25400157.57,31887355.51,170399187.14,190740548.03,29077284.85,1.47,2.25,9.36,0.3,-1
718fe52f-b787-4fdc-b165-0dfc022447d1,51e02cb1-3bd9-4a1e-815d-87fea65283d1,36541178.54,13721183.48,9.66,17551724.44,334197853.83,8403348.74,20956031.43,402478494.96,177816983.05,23189216.67,1.49,3.0,8.94,0.16,-1
f5fc018d-f32d-4472-8c99-11fe76e3b5f0,cc52c663-89fc-47bf-b19e-13b64f4b7980,69433698.54,20194609.64,2.98,499188169.67,391437267.79,1228032.25,47075868.33,23765232.84,161157121.83,26343232.06,1.0,1.92,8.65,0.11,-1
cf144649-d95a-4fcf-8236-6b53097f8dd4,ef5a6799-caa1-46f2-a80e-bee129ae61b8,65073017.24,84686018.36,14.64,270231132.69,184161150.96,71488141.2,8044152.21,498512341.74,27125152.08,7431549.81,0.63,1.06,9.88,0.16,-1
0818a81d-4d78-4a10-84fa-e4fd3aa80102,d62230d1-8c0d-4c8a-b0c0-45d1db68d485,30901894.78,10934946.05,6.25,13401114.14,388844862.04,61560054.82,1847947.31,268916015.57,168939259.6,17761042.34,0.82,1.16,1.0,0.05,-1
1e688761-4ab6-4727-a254-6ee305d08bc5,e06344dc-e342-444a-9897-d9506124aabe,11262094.52,1313437.54,1.64,154790684.8,337772974.21,75628258.0,40049704.56,16904594.37,72283500.52,5697302.71,1.27,1.73,1.62,0.06,-1
41afdd92-fa8a-4a85-9f09-6dd376238795,65bb4ed2-caa7-433d-828f-2104d217229e,18457117.47,82449973.66,12.27,75779572.2,258777215.22,82492085.4,45835744.45,495971095.68,61707075.67,21323754.91,1.5,1.36,8.89,0.25,-1
3eb11a87-45ce-4a33-9e08-4896db48dffe,2de1c88a-004e-4107-b40d-2c32c9191791,93473682.19,81062611.71,2.2,489617438.45,277965060.31,85625051.29,41313492.1,167107654.4,182792749.97,23025101.15,0.8,2.9,8.51,0.07,-1
704fd584-749d-4aa9-805f-be0c471beb1f,16c24209-83c1-4652-8780-2f33cba146ba,39818816.97,22882873.38,14.98,12130006.06,369894586.71,24720325.43,3383437.12,81913939.23,193581773.3,18230947.62,1.21,2.74,9.51,0.07,-1
28c80bcb-499f-4467-93cd-0929b63e5803,02fbf825-beaf-4e1f-a724-8202d29b76d8,6063405.52,84097792.23,13.25,20034280.44,84278894.55,81766822.26,13501665.73,40496574.36,56473657.99,14080833.28,0.87,1.51,1.27,0.13,-1
34d79341-c514-475f-994c-0d0c61ca6c82,ab6938b4-7613-4c53-bfd2-ae72fb60ea7f,60719187.39,32906937.93,4.56,435811368.6,111795266.66,1622805.45,30606854.92,443940145.58,5497308.55,24152969.05,0.56,2.9,8.91,0.06,-1
52681312-b92a-42c8-aa8e-4f9ad044eeae,cf0e34cf-7981-4524-8ac8-c0dd82df3b85,15399244.93,14356925.26,2.4,394878694.92,385170158.51,26057672.72,46830353.93,363308638.58,55298594.28,7373917.3,0.65,1.08,1.64,0.25,-1
09fc5274-4bd5-4414-8617-ae142d81c2ee,bcf935b1-9045-4ffd-b4de-7ae35f27998e,96262183.15,36803934.16,7.42,339691046.4,12814639.43,4887207.38,46506266.67,120493334.72,197691253.55,3117984.48,0.69,2.61,2.93,0.02,-1
0eff0e12-4744-4fb1-9403-e13f9e9e0ea7,0743b6ae-c08c-416a-86a5-6cf1cd7d1f3d,85585438.94,2170274.76,8.9,448985163.65,399432117.43,7940588.84,1040863.73,484739318.24,10556216.19,27097016.19,1.03,2.84,1.46,0.1,-1
6fd25ef4-f71e-4771-80fb-4c9f0261629b,0612b069-f306-43d6-83a5-6bf8fc246fdb,7712312.8,47370730.46,11.4,223758644.53,17930574.07,82714689.7,2321336.84,317687726.95,17942158.34,27785410.87,0.62,1.11,2.46,0.06,-1
81d6f1f1-6e11-4634-abbc-9211469c4734,3c909499-bbaa-4371-900e-55bff5b70ebd,95416485.42,1141186.73,10.87,127739921.71,34119675.29,56330650.33,43773720.81,421060365.46,17051717.49,5589161.46,0.65,1.21,7.93,0.03,-1
0bf58a88-5a90-4a23-b184-e1128b5356cf,c15ef1b5-2248-4639-b5eb-ad866f113379,4432132.73,32041861.01,13.71,13788582.81,275782143.19,16060535.74,18629885.45,411145273.56,185122312.68,21297175.19,0.62,1.7,9.64,0.27,-1
98fa5496-297d-441a-81f3-6529148caa59,da20ae31-2631-4bba-a4ff-fc22a9eb1724,24402100.77,11443748.72,14.0,144962202.9,251734524.36,88166686.9,25668911.68,65466944.62,61540230.88,3832252.02,0.95,1.19,1.08,0.01,-1
